id,project_id,source_type,source_id,business_entity_id,link_type,link_reason,confidence_score,created_at
EL-00783,PROJ-001,issue,AI-ISS-2025-009,BE-ORDER-0124,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00784,PROJ-001,issue,AI-ISS-2025-011,BE-ORDER-0009,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00785,PROJ-001,issue,AI-ISS-2025-011,BE-ORDER-0013,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00786,PROJ-001,issue,AI-ISS-2025-011,BE-ORDER-0022,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00787,PROJ-001,issue,AI-ISS-2025-011,BE-ORDER-0053,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00788,PROJ-001,issue,AI-ISS-2025-011,BE-ORDER-0075,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00789,PROJ-001,issue,AI-ISS-2025-011,BE-ORDER-0077,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00790,PROJ-001,issue,AI-ISS-2025-011,BE-ORDER-0081,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00791,PROJ-001,issue,AI-ISS-2025-011,BE-ORDER-0089,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00792,PROJ-001,issue,AI-ISS-2025-012,BE-ORDER-0006,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00793,PROJ-001,issue,AI-ISS-2025-012,BE-ORDER-0026,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00794,PROJ-001,issue,AI-ISS-2025-012,BE-ORDER-0050,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00795,PROJ-001,issue,AI-ISS-2025-012,BE-ORDER-0066,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00796,PROJ-001,issue,AI-ISS-2025-012,BE-ORDER-0071,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00797,PROJ-001,issue,AI-ISS-2025-012,BE-PO-0003,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00798,PROJ-001,issue,AI-ISS-2025-012,BE-PO-0016,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00799,PROJ-001,issue,AI-ISS-2025-012,BE-PO-0018,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00800,PROJ-001,issue,AI-ISS-2026-002,BE-ORDER-0002,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00801,PROJ-001,issue,AI-ISS-2026-002,BE-ORDER-0010,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00802,PROJ-001,issue,AI-ISS-2026-002,BE-ORDER-0035,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00803,PROJ-001,issue,AI-ISS-2026-002,BE-ORDER-0065,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00804,PROJ-001,issue,AI-ISS-2026-002,BE-ORDER-0092,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00805,PROJ-001,issue,AI-ISS-2026-002,BE-PO-0097,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00806,PROJ-001,issue,AI-ISS-2026-002,BE-PO-0101,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00807,PROJ-001,issue,AI-ISS-2026-002,BE-SHIP-0012,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00808,PROJ-001,issue,AI-ISS-2026-004,BE-ORDER-0007,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00809,PROJ-001,issue,AI-ISS-2026-004,BE-ORDER-0015,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00810,PROJ-001,issue,AI-ISS-2026-004,BE-ORDER-0044,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00811,PROJ-001,issue,AI-ISS-2026-004,BE-ORDER-0103,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00812,PROJ-001,issue,AI-ISS-2026-004,BE-ORDER-0111,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00813,PROJ-001,issue,AI-ISS-2026-004,BE-ORDER-0119,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00814,PROJ-001,issue,AI-ISS-2026-004,BE-PO-0007,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00815,PROJ-001,issue,AI-ISS-2026-004,BE-PO-0057,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00816,PROJ-001,issue,AI-ISS-2026-005,BE-ORDER-0083,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00817,PROJ-001,issue,AI-ISS-2026-005,BE-ORDER-0120,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00818,PROJ-001,issue,AI-ISS-2026-005,BE-PO-0032,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00819,PROJ-001,issue,AI-ISS-2026-005,BE-PO-0042,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00820,PROJ-001,issue,AI-ISS-2026-005,BE-PO-0044,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00821,PROJ-001,issue,AI-ISS-2026-005,BE-PO-0045,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00822,PROJ-001,issue,AI-ISS-2026-005,BE-PO-0062,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00823,PROJ-001,issue,AI-ISS-2026-005,BE-PO-0063,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00824,PROJ-001,issue,AI-ISS-2025-007,BE-ORDER-0027,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00825,PROJ-001,issue,AI-ISS-2025-007,BE-ORDER-0028,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00826,PROJ-001,issue,AI-ISS-2025-007,BE-ORDER-0033,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00827,PROJ-001,issue,AI-ISS-2025-007,BE-ORDER-0055,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00828,PROJ-001,issue,AI-ISS-2025-007,BE-ORDER-0096,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00829,PROJ-001,issue,AI-ISS-2025-007,BE-ORDER-0109,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00830,PROJ-001,issue,AI-ISS-2025-007,BE-ORDER-0118,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00831,PROJ-001,issue,AI-ISS-2025-007,BE-PO-0004,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00832,PROJ-001,issue,AI-ISS-2025-010,BE-ORDER-0024,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00833,PROJ-001,issue,AI-ISS-2025-010,BE-ORDER-0025,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00834,PROJ-001,issue,AI-ISS-2025-010,BE-ORDER-0048,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00835,PROJ-001,issue,AI-ISS-2025-010,BE-ORDER-0058,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00836,PROJ-001,issue,AI-ISS-2025-010,BE-ORDER-0059,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00837,PROJ-001,issue,AI-ISS-2025-010,BE-ORDER-0070,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00838,PROJ-001,issue,AI-ISS-2025-010,BE-ORDER-0090,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00839,PROJ-001,issue,AI-ISS-2025-010,BE-ORDER-0108,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00840,PROJ-001,issue,AI-ISS-2026-001,BE-ORDER-0016,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00841,PROJ-001,issue,AI-ISS-2026-001,BE-ORDER-0097,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00842,PROJ-001,issue,AI-ISS-2026-001,BE-ORDER-0110,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00843,PROJ-001,issue,AI-ISS-2026-001,BE-ORDER-0114,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00844,PROJ-001,issue,AI-ISS-2026-001,BE-ORDER-0123,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00845,PROJ-001,issue,AI-ISS-2026-001,BE-PO-0012,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00846,PROJ-001,issue,AI-ISS-2026-001,BE-PO-0021,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00847,PROJ-001,issue,AI-ISS-2026-001,BE-PO-0029,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00848,PROJ-001,issue,AI-ISS-2026-003,BE-ORDER-0005,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00849,PROJ-001,issue,AI-ISS-2026-003,BE-ORDER-0014,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00850,PROJ-001,issue,AI-ISS-2026-003,BE-ORDER-0029,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00851,PROJ-001,issue,AI-ISS-2026-003,BE-ORDER-0047,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00852,PROJ-001,issue,AI-ISS-2026-003,BE-ORDER-0064,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00853,PROJ-001,issue,AI-ISS-2026-003,BE-ORDER-0069,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00854,PROJ-001,issue,AI-ISS-2026-003,BE-ORDER-0104,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00855,PROJ-001,issue,AI-ISS-2026-003,BE-ORDER-0112,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00856,PROJ-001,issue,AI-ISS-2026-006,BE-ORDER-0018,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00857,PROJ-001,issue,AI-ISS-2026-006,BE-ORDER-0030,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00858,PROJ-001,issue,AI-ISS-2026-006,BE-ORDER-0054,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00859,PROJ-001,issue,AI-ISS-2026-006,BE-ORDER-0063,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00860,PROJ-001,issue,AI-ISS-2026-006,BE-ORDER-0074,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00861,PROJ-001,issue,AI-ISS-2026-006,BE-ORDER-0078,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00862,PROJ-001,issue,AI-ISS-2026-006,BE-ORDER-0094,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00863,PROJ-001,issue,AI-ISS-2026-006,BE-ORDER-0100,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00864,PROJ-001,issue,AI-ISS-2025-013,BE-ORDER-0088,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00865,PROJ-001,issue,AI-ISS-2025-013,BE-PO-0001,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00866,PROJ-001,issue,AI-ISS-2025-013,BE-PO-0017,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00867,PROJ-001,issue,AI-ISS-2025-013,BE-PO-0037,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00868,PROJ-001,issue,AI-ISS-2025-013,BE-PO-0076,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00869,PROJ-001,issue,AI-ISS-2025-013,BE-PO-0107,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00870,PROJ-001,issue,AI-ISS-2025-013,BE-SHIP-0008,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00871,PROJ-001,issue,AI-ISS-2025-013,BE-SHIP-0027,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00872,PROJ-001,issue,AI-ISS-2026-007,BE-ORDER-0020,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00873,PROJ-001,issue,AI-ISS-2026-007,BE-ORDER-0080,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00874,PROJ-001,issue,AI-ISS-2026-007,BE-ORDER-0087,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00875,PROJ-001,issue,AI-ISS-2026-007,BE-ORDER-0101,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00876,PROJ-001,issue,AI-ISS-2026-007,BE-PO-0014,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00877,PROJ-001,issue,AI-ISS-2026-007,BE-PO-0015,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00878,PROJ-001,issue,AI-ISS-2026-007,BE-PO-0072,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00879,PROJ-001,issue,AI-ISS-2026-007,BE-PO-0083,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00880,PROJ-001,issue,AI-ISS-2025-014,BE-ORDER-0011,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00881,PROJ-001,issue,AI-ISS-2025-014,BE-ORDER-0012,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00882,PROJ-001,issue,AI-ISS-2025-014,BE-ORDER-0040,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00883,PROJ-001,issue,AI-ISS-2025-014,BE-ORDER-0045,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00884,PROJ-001,issue,AI-ISS-2025-014,BE-ORDER-0056,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00885,PROJ-001,issue,AI-ISS-2025-014,BE-ORDER-0067,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00886,PROJ-001,issue,AI-ISS-2025-014,BE-ORDER-0086,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00887,PROJ-001,issue,AI-ISS-2025-014,BE-ORDER-0105,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00888,PROJ-001,issue,AI-ISS-2026-008,BE-ORDER-0004,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00889,PROJ-001,issue,AI-ISS-2026-008,BE-ORDER-0032,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00890,PROJ-001,issue,AI-ISS-2026-008,BE-ORDER-0039,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00891,PROJ-001,issue,AI-ISS-2026-008,BE-ORDER-0041,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00892,PROJ-001,issue,AI-ISS-2026-008,BE-ORDER-0057,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00893,PROJ-001,issue,AI-ISS-2026-008,BE-ORDER-0061,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00894,PROJ-001,issue,AI-ISS-2026-008,BE-ORDER-0072,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00895,PROJ-001,issue,AI-ISS-2026-008,BE-ORDER-0113,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00896,PROJ-001,issue,AI-ISS-2026-009,BE-ORDER-0042,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00897,PROJ-001,issue,AI-ISS-2026-009,BE-ORDER-0099,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00898,PROJ-001,issue,AI-ISS-2026-009,BE-ORDER-0122,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00899,PROJ-001,issue,AI-ISS-2026-009,BE-ORDER-0127,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00900,PROJ-001,issue,AI-ISS-2026-009,BE-PO-0009,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00901,PROJ-001,issue,AI-ISS-2026-009,BE-PO-0028,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00902,PROJ-001,issue,AI-ISS-2026-009,BE-PO-0030,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00903,PROJ-001,issue,AI-ISS-2026-009,BE-PO-0071,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00904,PROJ-001,issue,AI-ISSUE-2026-009,BE-ORDER-0131,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00905,PROJ-001,issue,AI-ISSUE-2026-009,BE-SHIP-0111,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00906,PROJ-001,issue,AI-ISSUE-2026-009,BE-CLAIM-0031,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00907,PROJ-001,todo,TODO-0001,BE-ORDER-0003,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00908,PROJ-001,todo,TODO-0001,BE-ORDER-0031,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00909,PROJ-001,todo,TODO-0001,BE-ORDER-0034,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00910,PROJ-001,todo,TODO-0002,BE-ORDER-0003,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00911,PROJ-001,todo,TODO-0002,BE-ORDER-0031,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00912,PROJ-001,todo,TODO-0002,BE-ORDER-0034,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00913,PROJ-001,todo,TODO-0003,BE-ORDER-0008,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00914,PROJ-001,todo,TODO-0003,BE-ORDER-0017,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00915,PROJ-001,todo,TODO-0003,BE-ORDER-0021,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00916,PROJ-001,todo,TODO-0004,BE-ORDER-0008,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00917,PROJ-001,todo,TODO-0004,BE-ORDER-0017,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00918,PROJ-001,todo,TODO-0004,BE-ORDER-0021,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00919,PROJ-001,todo,TODO-0005,BE-ORDER-0001,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00920,PROJ-001,todo,TODO-0005,BE-ORDER-0023,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00921,PROJ-001,todo,TODO-0005,BE-ORDER-0036,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00922,PROJ-001,todo,TODO-0006,BE-ORDER-0001,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00923,PROJ-001,todo,TODO-0006,BE-ORDER-0023,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00924,PROJ-001,todo,TODO-0006,BE-ORDER-0036,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00925,PROJ-001,todo,TODO-0007,BE-ORDER-0009,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00926,PROJ-001,todo,TODO-0007,BE-ORDER-0013,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00927,PROJ-001,todo,TODO-0007,BE-ORDER-0022,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00928,PROJ-001,todo,TODO-0008,BE-ORDER-0009,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00929,PROJ-001,todo,TODO-0008,BE-ORDER-0013,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00930,PROJ-001,todo,TODO-0008,BE-ORDER-0022,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00931,PROJ-001,todo,TODO-0009,BE-ORDER-0006,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00932,PROJ-001,todo,TODO-0009,BE-ORDER-0026,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00933,PROJ-001,todo,TODO-0009,BE-ORDER-0050,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00934,PROJ-001,todo,TODO-0010,BE-ORDER-0006,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00935,PROJ-001,todo,TODO-0010,BE-ORDER-0026,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00936,PROJ-001,todo,TODO-0010,BE-ORDER-0050,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00937,PROJ-001,todo,TODO-0011,BE-ORDER-0002,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00938,PROJ-001,todo,TODO-0011,BE-ORDER-0010,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00939,PROJ-001,todo,TODO-0011,BE-ORDER-0035,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00940,PROJ-001,todo,TODO-0012,BE-ORDER-0002,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00941,PROJ-001,todo,TODO-0012,BE-ORDER-0010,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00942,PROJ-001,todo,TODO-0012,BE-ORDER-0035,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00943,PROJ-001,todo,TODO-0013,BE-ORDER-0007,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00944,PROJ-001,todo,TODO-0013,BE-ORDER-0015,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00945,PROJ-001,todo,TODO-0013,BE-ORDER-0044,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00946,PROJ-001,todo,TODO-0014,BE-ORDER-0007,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00947,PROJ-001,todo,TODO-0014,BE-ORDER-0015,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00948,PROJ-001,todo,TODO-0014,BE-ORDER-0044,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00949,PROJ-001,todo,TODO-0015,BE-ORDER-0083,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00950,PROJ-001,todo,TODO-0015,BE-ORDER-0120,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00951,PROJ-001,todo,TODO-0015,BE-PO-0032,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00952,PROJ-001,todo,TODO-0016,BE-ORDER-0083,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00953,PROJ-001,todo,TODO-0016,BE-ORDER-0120,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00954,PROJ-001,todo,TODO-0016,BE-PO-0032,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00955,PROJ-001,todo,TODO-0017,BE-ORDER-0027,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00956,PROJ-001,todo,TODO-0017,BE-ORDER-0028,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00957,PROJ-001,todo,TODO-0017,BE-ORDER-0033,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00958,PROJ-001,todo,TODO-0018,BE-ORDER-0027,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00959,PROJ-001,todo,TODO-0018,BE-ORDER-0028,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00960,PROJ-001,todo,TODO-0018,BE-ORDER-0033,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00961,PROJ-001,todo,TODO-0019,BE-ORDER-0024,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00962,PROJ-001,todo,TODO-0019,BE-ORDER-0025,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00963,PROJ-001,todo,TODO-0019,BE-ORDER-0048,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00964,PROJ-001,todo,TODO-0020,BE-ORDER-0024,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00965,PROJ-001,todo,TODO-0020,BE-ORDER-0025,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00966,PROJ-001,todo,TODO-0020,BE-ORDER-0048,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
